OperatorId;OperatorName;Timestamp;BlockNumber;Owner;TotalOperatorTokens;DelegatorsOperatorTokens;Delegator;DelegatorDataLost;Sponsorship
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723473207;60502836;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4922931703099898457488;4922931703099898457488;0xafb8a9dcf791284278fe13158ca814570adbe3d9;6000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723473201;60502833;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4928811511711362396094;4928811511711362396094;0xafb8a9dcf791284278fe13158ca814570adbe3d9;6000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723473195;60502831;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4936651256526647647568;4936651256526647647568;0xafb8a9dcf791284278fe13158ca814570adbe3d9;8000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723473185;60502826;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4940571128934290273305;4940571128934290273305;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471495;60502046;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4944491001341932899042;4944491001341932899042;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471479;60502038;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4952330746157218150516;4952330746157218150516;0xafb8a9dcf791284278fe13158ca814570adbe3d9;8000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471467;60502032;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4962130427176324714858;4962130427176324714858;0xafb8a9dcf791284278fe13158ca814570adbe3d9;10000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471455;60502029;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4971930108195431279200;4971930108195431279200;0xafb8a9dcf791284278fe13158ca814570adbe3d9;10000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471431;60502023;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4979769853010716530674;4979769853010716530674;0xafb8a9dcf791284278fe13158ca814570adbe3d9;8000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471419;60502020;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4989569534029823095016;4989569534029823095016;0xafb8a9dcf791284278fe13158ca814570adbe3d9;10000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471407;60502017;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4993489406437465720753;4993489406437465720753;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471393;60502013;0xafb8a9dcf791284278fe13158ca814570adbe3d9;4999369215048929659359;4999369215048929659359;0xafb8a9dcf791284278fe13158ca814570adbe3d9;6000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x8a0142f013d39421748e67f68460495f0a71fc4a;Eric Test Operator;1723471385;60502009;0xafb8a9dcf791284278fe13158ca814570adbe3d9;5007208959864214910833;5007208959864214910833;0xafb8a9dcf791284278fe13158ca814570adbe3d9;8000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xab52393bbd242330fe8025cd1d9b9ed676c29e85;MrMikeyII;1723444385;60489555;0xd1933b3f3603ecb2feb6b5217730b64e1afd03bf;5538695563031326634694;5538695563031326634694;0xd1933b3f3603ecb2feb6b5217730b64e1afd03bf;56931262763522216225;0x8a6eed831d981701ebf213d140c681191f721059
0x74dbcab94d821d2664479e7ecc519d2b6f9bc01a;HiTech Hayekian;1723442585;60488788;0x39a04a1e92f7ef870ad56e3a942be2ec806bb7a0;7775457375253517589631;7775457375253517589631;0x39a04a1e92f7ef870ad56e3a942be2ec806bb7a0;81506043092939085039;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x2fef2b162857a693bca80e364c711c59542dbe5a;Nitro62210;1723424585;60480802;0xc6c78e17e6fefc10b33f02109ff7e3ddc9aa08af;5119637163111590678535;5119637163111590678535;0xc6c78e17e6fefc10b33f02109ff7e3ddc9aa08af;55956010512866288079;0x8a6eed831d981701ebf213d140c681191f721059
0x4a187ee5c723c7f761fbdedd0d2dabb9370f4863;Fudo;1723413792;60475763;0x43fd4a901d149ff310fa10e4a9a9706c2340458f;15378928519188250642485770;791451515020826932421060;0x43fd4a901d149ff310fa10e4a9a9706c2340458f;4000000000000000000;0x8a6eed831d981701ebf213d140c681191f721059
0x40881070f07969a39cfdb53173099933b52407d2;TCNCRYPTO;1723339094;60440981;0xe455a665196fa044a19326f82f044844cb4589c9;6146180807619172694943;6146180807619172694943;0xe455a665196fa044a19326f82f044844cb4589c9;61461808076191726949;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x1ffa159f21ded59f81033fa2232574bb2fa76b4f;Streamr Sentinel corp.;1723339084;60440976;0x20a0346656fd7560bbcdbe1138d99669230f739a;1771279965421946112511420;1174066664544298177602782;0x20a0346656fd7560bbcdbe1138d99669230f739a;10000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x1799dd1a8c060332a19d7de8eef72bedf388610e;thekizoch;1723338150;60440537;0x73824ca41c00029f07ed14e3fb16aeb56e4124b4;7125170547212786668696;7125170547212786668696;0x73824ca41c00029f07ed14e3fb16aeb56e4124b4;75929316920740540128;0x21bf63ddb91201733212a30ca15ef417984cc3dc
0xfde4704f1ef76f495761ad6be4b04fb78c2d98c3;HASM;1723333956;60438579;0x13759dfe2d73255e381b031c8dc433c188a58365;5100369000000000000000;5100369000000000000000;0x13759dfe2d73255e381b031c8dc433c188a58365;5000000000000000000000;0x9109abd75eae7e526fc85e33bab24ac45f71717a
0xa426c304255172ceb97943c0d3a6cc1fb943ed45;Node Admins;1723332798;60438034;0x3c6fc662b9f4230b4db66830ad9bba2579728895;6821084200765913028436;6821084200765913028436;0x3c6fc662b9f4230b4db66830ad9bba2579728895;76140353025781054394;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xcadf7e7dfc46f80c0838552e6e3e4245868b9488;Rambo;1723319293;60431708;0x43ff3d38d14b45279601e122741348be9ba5b366;75966683331433182603783;53477670522479007425231;0x43ff3d38d14b45279601e122741348be9ba5b366;6000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x25fa8f52907238bcd9832327ef58aa5525e22d9e;CryptoTraders;1723283304;60415116;0x84d3fc76f61b62b8a0e5fd927764dc2f6f67aa70;5284470362803889975354;5284470362803889975354;0x84d3fc76f61b62b8a0e5fd927764dc2f6f67aa70;54703998099300654502;0x8a6eed831d981701ebf213d140c681191f721059
0x00f45f6f6c4010aed2a0cd2fe6b1af58ba3aa7ee;tiju.node;1723267106;60407699;0xe07bde8b16ced14235d9544968c0cf828c4c829c;17135009072805003375092;17135009072805003375092;0xe07bde8b16ced14235d9544968c0cf828c4c829c;181899078287970526507;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xad105cb4bdb6b1f6ea1ff6f8ea6fee0625b38f98;Dylano C;1723213985;60382956;0x9d8a1b17946985a7c614293b2ab04e28992a14e0;5400000000000000000000;5400000000000000000000;0x9d8a1b17946985a7c614293b2ab04e28992a14e0;50000000000000000000;0x9182ac28b11b23b2adf13b079cd6e46f3bf15425
0x09a3686f0f8678f36e7b62e3aa7413f6a3967a1d;easy-dad (MainNET);1723204990;60378738;0x2ba97a4c0d326813ff3c02e9f53416838b3a1b7f;346555976971931930597238;334794617996388561569518;0x2ba97a4c0d326813ff3c02e9f53416838b3a1b7f;12000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x620dfb3cb7e2b1dedc7b479096bd3d016aca881e;Brutus;1723194189;60373685;0x90743e3701f6dc31929122558100f62a5636ac93;122845353191235130831433;122845353191235130831433;0x90743e3701f6dc31929122558100f62a5636ac93;6000000000000000000;0x9182ac28b11b23b2adf13b079cd6e46f3bf15425
0x6071ee0de2963dea0714176cc03b70a778ab8cf6;spm3x;1723169885;60362514;0x51deca5caa36a3505ce6e98c6f385e187a6355e8;5149379652470854333358;5149379652470854333358;0x51deca5caa36a3505ce6e98c6f385e187a6355e8;54903737923422649993;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x8cb522751b330d4fb7d92c7c235d9216cbe661f8;Bugalho;1723160885;60358402;0xadeb98f41261daf569736995ac9cc6becd5ececa;14469869440237066848349;7822736835599099297034;0xadeb98f41261daf569736995ac9cc6becd5ececa;10000000000000000000;0x21bf63ddb91201733212a30ca15ef417984cc3dc
0x513405c31d21535f68108358e184bba3af0a6bd2;StreamRumNKoke3.0;1723159087;60357616;0xdc92f5b17e02c6884061c8ca23fe0056719d4c7f;7868036344506987290187;7868036344506987290187;0xdc92f5b17e02c6884061c8ca23fe0056719d4c7f;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x11341f78c3d8420c771e4b04d099f7dfe62550cd;jujuflux;1723149185;60353123;0x4e82c842a0797f52d583536afb9c687a1fe8e4f9;20040575205245726161288;20040575205245726161288;0x4e82c842a0797f52d583536afb9c687a1fe8e4f9;12000000000000000000;0x21bf63ddb91201733212a30ca15ef417984cc3dc
0x00938460cb869e1ce281863c5f36dc804035bebe;rribeirom;1723145586;60351485;0x10413d5046f2140c6f06b8acefa78c0b9466fc27;45817562858090273576880;45817562858090273576880;0x10413d5046f2140c6f06b8acefa78c0b9466fc27;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0xeb8ecc65b1cb6a144aa64cdb42af53855c422de0;MsT;1723132085;60345168;0xc4b882cf8ab0a79d270e620eaf86629f37fa0f49;24013712072337487675992;24013712072337487675992;0xc4b882cf8ab0a79d270e620eaf86629f37fa0f49;8000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0xa3467e5fdf067bfb52876b5963877caea1fb71c3;StreamrWockerWork2;1723126685;60342642;0x7f5dd8fddf8feb23dbd181dc3bd0cf9899fe8aac;6025004648214063380677;6025004648214063380677;0x7f5dd8fddf8feb23dbd181dc3bd0cf9899fe8aac;4000000000000000000;0x161b0a8d9e7f2fdfe29c03886dec983f5a196ec1
0xfc80d46416642f92193785b27fe5fad59e6c3f38;xapi;1723125789;60342221;0x1af0a3cba918380179f0706017b7cb3cec732939;4979794578692880652296;4979794578692880652296;0x1af0a3cba918380179f0706017b7cb3cec732939;50864263112090438500;0x8a6eed831d981701ebf213d140c681191f721059
0xeb8ecc65b1cb6a144aa64cdb42af53855c422de0;MsT;1723112285;60335867;0xc4b882cf8ab0a79d270e620eaf86629f37fa0f49;24021704988658715521424;24021704988658715521424;0xc4b882cf8ab0a79d270e620eaf86629f37fa0f49;8000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x51b511bc18b625ee9a91c6a262f7083f636e6b5a;For The Dads - The Final Frontier;1723104184;60332104;0x2e466fb338844f54c45f28011329391d7af5bfb6;7452113200225284847827;7452113200225284847827;0x2e466fb338844f54c45f28011329391d7af5bfb6;8000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xe66ced2830c3c3504ca76e5ed11e4c6e14d8d2b5;BYK Data v3 (OK);1723099685;60329993;0x758ba2ef8c253df47ce4d4ee20834e6a839fcffa;48212717352026562482072;38033833847033046372206;0x758ba2ef8c253df47ce4d4ee20834e6a839fcffa;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x4deae887cbb39afcd877c7867040fabeb9d35a99;vuillaume | v3;1723092484;60326634;0xe9eaf887c6bd62036603c64442efa96a3825c533;98107533721008933076442;98107533721008933076442;0xe9eaf887c6bd62036603c64442efa96a3825c533;8000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x51b511bc18b625ee9a91c6a262f7083f636e6b5a;For The Dads - The Final Frontier;1723087985;60324521;0x2e466fb338844f54c45f28011329391d7af5bfb6;7457756871837878167309;7457756871837878167309;0x2e466fb338844f54c45f28011329391d7af5bfb6;6000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x1f48d6e64d3886d5400e074a5218d6bb8f6ee049;Asura;1723084385;60322881;0x536d46cc3063e0864016a7a6e656c60f38cd3147;5334375343106649743860;5334375343106649743860;0x536d46cc3063e0864016a7a6e656c60f38cd3147;59110000000000000000;0x9182ac28b11b23b2adf13b079cd6e46f3bf15425
0xa81bdd7cbeea983b5e770ee84a877a05e23cb06e;TitanHODL;1723080784;60321204;0xf8bfc39420b1bfe4d1974f9d544dc685eec7a16e;14774780531311567187315;14774780531311567187315;0xf8bfc39420b1bfe4d1974f9d544dc685eec7a16e;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x1ffa159f21ded59f81033fa2232574bb2fa76b4f;Streamr Sentinel corp.;1723068184;60315449;0x20a0346656fd7560bbcdbe1138d99669230f739a;1770687201141013209776076;1173473900263365274867438;0x20a0346656fd7560bbcdbe1138d99669230f739a;6000000000000000000;0x9182ac28b11b23b2adf13b079cd6e46f3bf15425
0xa052d773bb23d0d576c6fd348823c1dc86b2d9d7;Grayscale;1723060084;60311819;0xa922b37a20497be997e4bef580850d1568ff43dd;113263828892705144950402;55742849148406934305353;0xa922b37a20497be997e4bef580850d1568ff43dd;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x49855cddd3d405a62a8a80ac01696766f15b2602;Mountain Mead;1723026790;60297077;0xe9a455535d9abbd62fe73ea2632451cff471b59c;13358434069524229255712;13358434069524229255712;0xe9a455535d9abbd62fe73ea2632451cff471b59c;80000000000000000000;0x8a6eed831d981701ebf213d140c681191f721059
0xe66ced2830c3c3504ca76e5ed11e4c6e14d8d2b5;BYK Data v3 (OK);1723026784;60297074;0x758ba2ef8c253df47ce4d4ee20834e6a839fcffa;48218044609824448067976;38039161104830931958110;0x758ba2ef8c253df47ce4d4ee20834e6a839fcffa;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x31ba052ed2a54f7149ac3c6a136c7d3551d88d3f;Tyler;1723015985;60292190;0x8a3213105b62f352812d3a042a131915bcc66184;5284357827186032186643;5284357827186032186643;0x8a3213105b62f352812d3a042a131915bcc66184;54066920390408279607;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xa81bdd7cbeea983b5e770ee84a877a05e23cb06e;TitanHODL;1723012389;60290573;0xf8bfc39420b1bfe4d1974f9d544dc685eec7a16e;14780294859668982722528;14780294859668982722528;0xf8bfc39420b1bfe4d1974f9d544dc685eec7a16e;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x51b511bc18b625ee9a91c6a262f7083f636e6b5a;For The Dads - The Final Frontier;1723005185;60287401;0x2e466fb338844f54c45f28011329391d7af5bfb6;7463400543450471486791;7463400543450471486791;0x2e466fb338844f54c45f28011329391d7af5bfb6;6000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x77374d78eb0567a7cb96cbc48be3f7244a746daf;streamr-dreamer;1723000685;60285464;0x23cb2fc1ededeeb186ec022584c41588177a0c97;14255175788340839948104;14255175788340839948104;0x23cb2fc1ededeeb186ec022584c41588177a0c97;8000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x51b511bc18b625ee9a91c6a262f7083f636e6b5a;For The Dads - The Final Frontier;1722996184;60283529;0x2e466fb338844f54c45f28011329391d7af5bfb6;7465281767321335926619;7465281767321335926619;0x2e466fb338844f54c45f28011329391d7af5bfb6;2000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x2e24abaf81698e8dd01b0cb701f7b06f1d25fac1;Stake n Win | v3;1722984488;60278418;0xd43dda4462b6d49dcc0ade45f379f253237e7140;5611914271072674186440;5611914271072674186440;0xd43dda4462b6d49dcc0ade45f379f253237e7140;56129397265603067396;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xab52393bbd242330fe8025cd1d9b9ed676c29e85;MrMikeyII;1722981784;60277162;0xd1933b3f3603ecb2feb6b5217730b64e1afd03bf;5593717139033126751286;5593717139033126751286;0xd1933b3f3603ecb2feb6b5217730b64e1afd03bf;57489847123348420012;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x513405c31d21535f68108358e184bba3af0a6bd2;StreamRumNKoke3.0;1722980884;60276753;0xdc92f5b17e02c6884061c8ca23fe0056719d4c7f;7873535169372822690450;7873535169372822690450;0xdc92f5b17e02c6884061c8ca23fe0056719d4c7f;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x00938460cb869e1ce281863c5f36dc804035bebe;rribeirom;1722951188;60263332;0x10413d5046f2140c6f06b8acefa78c0b9466fc27;45822995475644336737882;45822995475644336737882;0x10413d5046f2140c6f06b8acefa78c0b9466fc27;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0xa81bdd7cbeea983b5e770ee84a877a05e23cb06e;TitanHODL;1722940390;60258482;0xf8bfc39420b1bfe4d1974f9d544dc685eec7a16e;14785809188026398257741;14785809188026398257741;0xf8bfc39420b1bfe4d1974f9d544dc685eec7a16e;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x513405c31d21535f68108358e184bba3af0a6bd2;StreamRumNKoke3.0;1722925984;60251793;0xdc92f5b17e02c6884061c8ca23fe0056719d4c7f;7879033994238658090713;7879033994238658090713;0xdc92f5b17e02c6884061c8ca23fe0056719d4c7f;6000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0xab52393bbd242330fe8025cd1d9b9ed676c29e85;MrMikeyII;1722907985;60243561;0xd1933b3f3603ecb2feb6b5217730b64e1afd03bf;5650219332356693688167;5650219332356693688167;0xd1933b3f3603ecb2feb6b5217730b64e1afd03bf;58022885703827368508;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x2e24abaf81698e8dd01b0cb701f7b06f1d25fac1;Stake n Win | v3;1722902587;60241201;0xd43dda4462b6d49dcc0ade45f379f253237e7140;5668600273810782006505;5668600273810782006505;0xd43dda4462b6d49dcc0ade45f379f253237e7140;56686002738107820065;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0x101dbafb499b77f2ec1b367de125e6140caee9ad;FCC Capital (v3);1722850388;60217695;0x4c592f079091897b46dc249375d1937f0add64b5;42504881219765485675563;10583512768572222395159;0x4c592f079091897b46dc249375d1937f0add64b5;8000000000000000000;0x8a6eed831d981701ebf213d140c681191f721059
0x513c959fc24544aecdc3dd06c5530731b1db2dfd;MBCM Node;1722835085;60210886;0x6e6152a4cfb44cfffc7bcdc08257dafd216810c2;38559055862937380374806;38559055862937380374806;0x6e6152a4cfb44cfffc7bcdc08257dafd216810c2;10000000000000000000;0x844c28cefba7f0e407dbe4c9fb15d11d709ca975
0x44a3820e5c989c23afce6cc39b969cf745b91813;JP;1722814389;60201639;0xd83137a74f976f207fb5e138dc2dc78bf66fa9db;4766632331084657598144003;1157965155201517886156496;0xd83137a74f976f207fb5e138dc2dc78bf66fa9db;8000000000000000000;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
0xc9fc2977cb4a1b0f9b7cac9f5d82cf4d3f230174;GINI Operator;1722769385;60181430;0xed495ad41ca1f696fff038510509afbf22389345;232345874047565375143889;99405127948855166462531;0xed495ad41ca1f696fff038510509afbf22389345;2472126422190014695504;0xfe799cbe04cf1763ef1f76ee76c5aba3ba0b2c74
