0xc23ff969d6a84a3b6c8c8fa9ca8d9b0f1f7176f7,20000000000000000000
0xbccc3067d6e36663df0bb1dfe77ba0e62a604883,100000000000000000000
0x1e888c4c56468784424b43af2c456f33f562412f,763000000000000000000
0xc0531dd5293d996cfba26cd8d4662ddd2afd922b,2500000000000000000000
0x49d291ee3543b450da5eff07cdb63704dd1b5d3a,52715831000000000000
0xc0531dd5293d996cfba26cd8d4662ddd2afd922b,5000000000000000000000
0xc0531dd5293d996cfba26cd8d4662ddd2afd922b,5000000000000000000000
0x40f076d4abe73be1eb21b862a578cdd583910556,10000000000000000000
0xafce6bb7c9d3f83ab430dd8a7ad56aa89a25aaea,50000000000000000000
0x49d291ee3543b450da5eff07cdb63704dd1b5d3a,52218537915166358568
0x5c990328bec75145613b9cd8d4121c79c7457325,50000000000000000000
0x296e17bd437390df50f8e8ceb30aa6a01d62b17c,50000000000000000000
0x9bc7f7aa4b4395391089da8588ffb0842b5483a6,100000000000000000000
0x7eea746b89e655bc9ceb818e56365e584b16438d,822100000000000000000
0x236f8559747cc4d8cc29e3f356b876339db3eb57,50000000000000000000
0x30e472c482cad097404cc010af0f3c2d779b834a,100000000000000000000
0xfc0c144d1a1eb8bd42a6d317a6287a65db5b1a0b,4950000000000000000000
0xe765c76861d4de478f21a9178acb27669c05b17d,50250000000000000000
0xbccc3067d6e36663df0bb1dfe77ba0e62a604883,199116967898509382886
0x06c68cec14be93a6a0c93e5cf190c07fb063e131,50000000000000000000
0x244f3a09cc74b9c174a52ec7873ba4ab53b90ad2,60500000000000000000
0x19beeff9d61301084563a59a04eea8fd3a7dba02,88640000000000000000
0x40252bc3e43ee33a650ea5ac9762b3b402b09114,150000000000000000000
0x5c0897b4f2622f15efe93132b7f4162656238a28,51000000000000000000
0x8a9a2f16bce74fa94e6da96c5303f2207f6bc8cc,207913652942332303906
0x968ea7f95fcb39e3fc69c5bec8025dacbd4190c3,207915497179797003599
0xef985eb51bea7d862555d9f54cd47768699a56f3,187937049376590019676
0xf234c1907d316fb9957a8701d34a99eab3be3069,82933004667596632464
0x2394c6456cb1bdfc5b5211dff5686667717bd930,990000000000000000000
0x073086adda324b3af0cf5a99246c8fa43a186747,150000000000000000000
0x02fdb03705ed8f92fb8c5073990fc5d4d169faf8,508286590499506824311
0xb20c20ba1b94a2fb746091c8d83937ee35644251,57700000000000000000
0xafa9d0571948fb4dcb4f2e5c9edb78fb5958fdeb,10000000000000000000
0xafe5ad91573c679dc23d2281d658076e0a31ae3b,50000000000000000000
0x02fdb03705ed8f92fb8c5073990fc5d4d169faf8,100000000000000000000
0x7c8115087629d7b70daca328ca0ee38e62a2e59d,465190000000000000000
0xcf4f0b41ec79a1fcbc83599b60c031465732c5ba,50000000000000000000
0x92602a8cdf061312d39957dcd4b913a7243920b0,50000000000000000000
0x2394c6456cb1bdfc5b5211dff5686667717bd930,1209000000000000000000
0xb9e500cf14b355f50217f1a89040df1765c5e70e,318340000000000000000
0x59edd3b20e1b82ed490388d1ed5904eeac6d5378,100000000000000000000
0xd1728ee38c0fe12f4b7d7a1e30b038bf01e2c3a5,50000000000000000000
0x609dfcf2e2295c03e76e0ff981106f8e54af6983,50000000000000000000
0x17825d1793e41351e6854c59eac9566a996fedd2,50000000000000000000
0x53f21046b82d2c01801ef227df86554785d14723,50000000000000000000
0x45bfe989ee40466cc4bb32f8eec1fc660928ac49,100000000000000000000
0xe1362a723498d88642705588bba51ac0f356f7b2,150000000000000000000
0x6b1c6435f828855570560eed33d40a7053353e9e,50100000000000000000
0xa891e60343c30947e92a189abb3bbf4bb21d8bd6,46258767928450712651
0xafe5ad91573c679dc23d2281d658076e0a31ae3b,50000000000000000000
0x7ee758be4327f5d6967484343bac55624c529cc9,50000000000000000000
0x82a1cd09e82d42ab3fce4d68ffb13f38201b2bda,14100000000000000000
0x8dd44ee0e7d55ceac8a7dcfa335be9c8f2a88e61,77430000000000000000
0xe31771a309af2179c2b26c252d3e74e66df9ab4a,36110000000000000000
0x1bc3651249a6b1c6363843bb9383445136f9e927,50000000000000000000
0x737ba477f237c4ab66b666729cd1b7e8ce8bfbb9,50000000000000000000
0xe14544f4dd5605b2bdd2bcfd82fdfa74d065bbb3,50000000000000000000
0x562a6f71afbcbbf3211b5e87a757f49c68640f81,120000000000000000000
0x02fdb03705ed8f92fb8c5073990fc5d4d169faf8,50000000000000000000
0x2de837e7435e62f5768dd4e33a06706b780da1e5,50000000000000000000
0x47a2a92daeec9eae6e4704537166992bbe177096,100000000000000000000
0x4b4d0ea25908d75248e2139b529e7cb4ee4bf57e,330481007957901737501
0xc1c2e5fd7cbe69845220bbf10e19b765d59c6769,19518992042098262498
0x49d291ee3543b450da5eff07cdb63704dd1b5d3a,51735202044754157755
0x7c8115087629d7b70daca328ca0ee38e62a2e59d,461280000000000000000
0x7e261f9982dba903a98cbd9ecba7bdb422645390,50000000000000000000
0xa891e60343c30947e92a189abb3bbf4bb21d8bd6,10000000000000000000
0x5c990328bec75145613b9cd8d4121c79c7457325,10000000000000000000
0x831bde84b38f2b0e456fe98419711ee66cbe8acc,42492917847025495750
0xc3bd9e9d9b369bd2afb1cf7cc567735bc53f6f9d,21246458923512747875
0xd4b7d7f6453acf9abe512c139bdea8e0edd693d7,86260623229461756373
0xad6a86cc6f6e1169292e7bf325564e0b9ac812a7,10666460663350144044
0xe75e75805ce63bfd880b103a126a19c92210fb19,10800000000000000000
0xe6213d35148f80bcefb2d99777df0ffd3c83cdd2,44756753397163418722
0xe6213d35148f80bcefb2d99777df0ffd3c83cdd2,124388496104066807039
0x9d7b44637ee4c3337f5e9bba2bb71213ccd59994,23179665699301386553
0x96edeec2318331f396f8ae04f9b31e53d3834e73,15000000000000000000
0x857776b520187618d34aadc9e68d9e4525e504c1,34758566886165120401
0x857776b520187618d34aadc9e68d9e4525e504c1,37042716386646556725
0x98db31ccb1d9065ee9951c4f9baa267aa1e2ebea,18000000000000000000
0x857776b520187618d34aadc9e68d9e4525e504c1,34758596503711475722
0x857776b520187618d34aadc9e68d9e4525e504c1,35668293701462136942
0x857776b520187618d34aadc9e68d9e4525e504c1,24827391455035695491
0xb4d1ee0972d482f24b1e5f484f0923cf298780b5,44243000000000000000
0x413c6d1a9b05e109e0fbc4ebd66b4977a11c2348,20369336778110519181
0x67ec66684f8c90d6e6b8c72505ad8b714f046278,476113808607016201842
0x3df88e8ef93b0ab4687bc2ca2d3e2ba58419d7f7,13042499814071373354
0xe885b66814397064f49859d95035017d0fff0255,20172324485218810790
0xfd78cd245bf7fbe10d7c0d993cb185fd1aa3b94d,104129075072225533546
0xe6213d35148f80bcefb2d99777df0ffd3c83cdd2,169440761074525025011
0x413c6d1a9b05e109e0fbc4ebd66b4977a11c2348,20427963402117226998
0xb4d1ee0972d482f24b1e5f484f0923cf298780b5,44833162663377216073
0xca67138fde4d6e5166d5564cc5b1dafdc03b2def,39425911890073368003
0x1a351f99733430a8bbed49c78155d86c93d4bfae,44953849230409596252
