1709733209,0x9109abd75eae7e526fc85e33bab24ac45f71717a,5000000000000000000000,0x1dceb55d35a93e7ee34675b0f8427a53d4877a92
1709733675,0x9109abd75eae7e526fc85e33bab24ac45f71717a,2047940438159170612749697,0x1dceb55d35a93e7ee34675b0f8427a53d4877a92
1709744502,0x9109abd75eae7e526fc85e33bab24ac45f71717a,5504145515063043887185,0x3584066c154db832ddbe24fdfcb32cb8345f8d7d
1709744650,0x9109abd75eae7e526fc85e33bab24ac45f71717a,1144581567939024086138612,0x4b0d5a95624c8f20d79e4a2278c1a7da16a3472e
1709744676,0x9109abd75eae7e526fc85e33bab24ac45f71717a,80058346110670540547390,0xb62d2bd3b9167f53ae1777842cc1b13bf3c7fbda
1709744888,0x9109abd75eae7e526fc85e33bab24ac45f71717a,172795653810242565549484,0xfd847432606faa3b13e5810834aa8324bb6572c7
1709744960,0x9109abd75eae7e526fc85e33bab24ac45f71717a,99654817164653266649585,0xf9732e20f1bf0ec6f429e5289d294bf28bd791b9
1709745104,0x9109abd75eae7e526fc85e33bab24ac45f71717a,23191707374085437058200,0xebf5c1dcfd865bab560046dc425b3cdb55a2fcd6
1709745132,0x9109abd75eae7e526fc85e33bab24ac45f71717a,10809768139192434828972,0xe7f42c342f9c74ad223fdfef02423e13c7820b79
1709745154,0x9109abd75eae7e526fc85e33bab24ac45f71717a,902082019060491690850175,0x189f13223436efa6b1f60148c7ba4a38445ebae1
1709745350,0x9109abd75eae7e526fc85e33bab24ac45f71717a,1198011956547823263102964,0x5c36ff5b6fb2fbb556978c7dc71b550dce5313b1
1709745400,0x9109abd75eae7e526fc85e33bab24ac45f71717a,5004508015078766533566,0x216142cc2442df78369826de0e4f2cd7f71f61a7
1709745440,0x9109abd75eae7e526fc85e33bab24ac45f71717a,5954170910523149559520,0x9dc639a2f4f530d45949914b7f6ae0be1a6a038f
1709745498,0x9109abd75eae7e526fc85e33bab24ac45f71717a,279546971163661508394639,0x17a0c69678120633fbcb0cfae37817aaa01f5855
1709745560,0x9109abd75eae7e526fc85e33bab24ac45f71717a,228699892954193285006316,0x92de146f338d1e633a17b6caedcfb91122060c75
1709745788,0x9109abd75eae7e526fc85e33bab24ac45f71717a,78034024070821758460774,0xbba59c475bc01135cfaed8c6b653aee7c0ef0c55
1709745912,0x9109abd75eae7e526fc85e33bab24ac45f71717a,10935195226615262139800,0x016d6659b97f2b61386e02d65178bf186f98a9f4
1709746028,0x9109abd75eae7e526fc85e33bab24ac45f71717a,5102984231992050767988,0x7ee89c4304f06e132296213352d45bbe85d3b487
1709746040,0x9109abd75eae7e526fc85e33bab24ac45f71717a,120000000000000000000000,0xcb1203cab45051843fc8f8a075b55bd5b55cde3a
1709746077,0x9109abd75eae7e526fc85e33bab24ac45f71717a,20773369796944421619155,0x76121afd652ec741b2c996ba664b3d7e9ff43901
1709746173,0x9109abd75eae7e526fc85e33bab24ac45f71717a,630070214498963494058075,0x6ac8a39edbda5728d787a4133dbd5a29655a9531
1709746185,0x9109abd75eae7e526fc85e33bab24ac45f71717a,12092486104497092663964,0xeec7648e2c2ddf688df8f148fe58889e96c7f8b1
1709746329,0x9109abd75eae7e526fc85e33bab24ac45f71717a,21558840943081535272896,0x55d636d30fb5c935f05e5f88fb32f49fefed65cf
1709746409,0x9109abd75eae7e526fc85e33bab24ac45f71717a,436771405533299600619271,0x7f9e49297a735b8e5e30917bb2847c9f53ec7e59
1709746543,0x9109abd75eae7e526fc85e33bab24ac45f71717a,63325968101092058062120,0xde1068189381e49401a17a110f6ccf1fb845ec2b
1709746795,0x9109abd75eae7e526fc85e33bab24ac45f71717a,63300190574082266164191,0x8c64653e780414e1a6189cff91000a620862e59a
1709746901,0x9109abd75eae7e526fc85e33bab24ac45f71717a,67138512618791668238657,0x5e0a364cdf5499e938ac4ccd5f1b0762ef240ee5
1709746909,0x9109abd75eae7e526fc85e33bab24ac45f71717a,95791746142942759182005,0x494e4db0df075d3a6170b80d50d875a79573fa66
1709747387,0x9109abd75eae7e526fc85e33bab24ac45f71717a,82648600108659754507160,0x685350f8ca38d48815bb670e480b24edd407e8d6
1709747511,0x9109abd75eae7e526fc85e33bab24ac45f71717a,21049794014840796497510,0xcb33ba742fcbca580021821cda998f5cd5ac16f4
1709747675,0x9109abd75eae7e526fc85e33bab24ac45f71717a,12072912945124007752613,0x25fe4bf122147ed65e1577f30c8b5b2d1e0f3780
